Id,NameKey,DescKey,EffectType,EffectParamMin,EffectParamMax,EffectParamGrowth,OptionGroup,SelectedRate
2100524,521002100502,522002100102,DecreaseDamageMul,350,350,1,2100524,1
2100532,521002100502,522002100104,MaxHPMul,350,350,1,2100532,1
2100533,521002100502,522002100403,DefensePowerPhyMul,400,400,1,2100533,1
2100534,521002100502,522002100102,DecreaseDamageMul,450,450,1,2100534,1
2100542,521002100502,522002100104,MaxHPMul,450,450,1,2100542,1
2100543,521002100502,522002100403,DefensePowerPhyMul,500,500,1,2100543,1
2100544,521002100502,522002100102,DecreaseDamageMul,550,550,1,2100544,1
2100552,521002100502,522002100104,MaxHPMul,550,550,1,2100552,1
2100553,521002100502,522002100403,DefensePowerPhyMul,600,600,1,2100553,1
2100554,521002100502,522002100102,DecreaseDamageMul,650,650,1,2100554,1
2100562,521002100502,522002100104,MaxHPMul,650,650,1,2100562,1
2100563,521002100502,522002100403,DefensePowerPhyMul,700,700,1,2100563,1
2100564,521002100502,522002100102,DecreaseDamageMul,750,750,1,2100564,1
2100602,521002100602,522002100104,MaxHPMul,50,50,1,2100602,1
2100603,521002100602,522002100603,DefensePowerMagMul,100,100,1,2100603,1
2100604,521002100602,522002100102,DecreaseDamageMul,150,150,1,2100604,1
2100612,521002100602,522002100104,MaxHPMul,150,150,1,2100612,1
2100613,521002100602,522002100603,DefensePowerMagMul,200,200,1,2100613,1
2100614,521002100602,522002100102,DecreaseDamageMul,250,250,1,2100614,1
2100622,521002100602,522002100104,MaxHPMul,250,250,1,2100622,1
2100623,521002100602,522002100603,DefensePowerMagMul,300,300,1,2100623,1
2100624,521002100602,522002100102,DecreaseDamageMul,350,350,1,2100624,1
2100632,521002100602,522002100104,MaxHPMul,350,350,1,2100632,1
2100633,521002100602,522002100603,DefensePowerMagMul,400,400,1,2100633,1
2100634,521002100602,522002100102,DecreaseDamageMul,450,450,1,2100634,1
2100642,521002100602,522002100104,MaxHPMul,450,450,1,2100642,1
2100643,521002100602,522002100603,DefensePowerMagMul,500,500,1,2100643,1
2100644,521002100602,522002100102,DecreaseDamageMul,550,550,1,2100644,1
2100652,521002100602,522002100104,MaxHPMul,550,550,1,2100652,1
2100653,521002100602,522002100603,DefensePowerMagMul,600,600,1,2100653,1
2100654,521002100602,522002100102,DecreaseDamageMul,650,650,1,2100654,1
2100662,521002100602,522002100104,MaxHPMul,650,650,1,2100662,1
2100663,521002100602,522002100603,DefensePowerMagMul,700,700,1,2100663,1
2100664,521002100602,522002100102,DecreaseDamageMul,750,750,1,2100664,1
2100702,521002100702,522002100104,MaxHPMul,100,100,1,2100702,1
2100703,521002100702,522002100103,AntiCriticalRate,100,100,1,2100703,1
2100704,521002100702,522002100102,DecreaseDamageMul,100,100,1,2100704,1
2100712,521002100702,522002100104,MaxHPMul,200,200,1,2100712,1
2100713,521002100702,522002100103,AntiCriticalRate,200,200,1,2100713,1
2100714,521002100702,522002100102,DecreaseDamageMul,200,200,1,2100714,1
2100722,521002100702,522002100104,MaxHPMul,300,300,1,2100722,1
2100723,521002100702,522002100103,AntiCriticalRate,300,300,1,2100723,1
2100724,521002100702,522002100102,DecreaseDamageMul,300,300,1,2100724,1
2100732,521002100702,522002100104,MaxHPMul,400,400,1,2100732,1
2100733,521002100702,522002100103,AntiCriticalRate,400,400,1,2100733,1
2100734,521002100702,522002100102,DecreaseDamageMul,400,400,1,2100734,1
2100742,521002100702,522002100104,MaxHPMul,500,500,1,2100742,1
2100743,521002100702,522002100103,AntiCriticalRate,500,500,1,2100743,1
2100744,521002100702,522002100102,DecreaseDamageMul,500,500,1,2100744,1
2100752,521002100702,522002100104,MaxHPMul,600,600,1,2100752,1
2100753,521002100702,522002100103,AntiCriticalRate,600,600,1,2100753,1
2100754,521002100702,522002100102,DecreaseDamageMul,600,600,1,2100754,1
2100762,521002100702,522002100104,MaxHPMul,700,700,1,2100762,1
2100763,521002100702,522002100103,AntiCriticalRate,700,700,1,2100763,1
2100764,521002100702,522002100102,DecreaseDamageMul,700,700,1,2100764,1
2100802,521002100802,522002100104,MaxHPMul,100,100,1,2100802,1
2100803,521002100802,522002100103,AntiCriticalRate,100,100,1,2100803,1
2100804,521002100802,522002100102,DecreaseDamageMul,100,100,1,2100804,1
2100812,521002100802,522002100104,MaxHPMul,200,200,1,2100812,1
2100813,521002100802,522002100103,AntiCriticalRate,200,200,1,2100813,1
2100814,521002100802,522002100102,DecreaseDamageMul,200,200,1,2100814,1
2100822,521002100802,522002100104,MaxHPMul,300,300,1,2100822,1
2100823,521002100802,522002100103,AntiCriticalRate,300,300,1,2100823,1
2100824,521002100802,522002100102,DecreaseDamageMul,300,300,1,2100824,1
2100832,521002100802,522002100104,MaxHPMul,400,400,1,2100832,1
2100833,521002100802,522002100103,AntiCriticalRate,400,400,1,2100833,1
2100834,521002100802,522002100102,DecreaseDamageMul,400,400,1,2100834,1
2100842,521002100802,522002100104,MaxHPMul,500,500,1,2100842,1
2100843,521002100802,522002100103,AntiCriticalRate,500,500,1,2100843,1
2100844,521002100802,522002100102,DecreaseDamageMul,500,500,1,2100844,1
2100852,521002100802,522002100104,MaxHPMul,600,600,1,2100852,1
2100853,521002100802,522002100103,AntiCriticalRate,600,600,1,2100853,1
2100854,521002100802,522002100102,DecreaseDamageMul,600,600,1,2100854,1
2100862,521002100802,522002100104,MaxHPMul,700,700,1,2100862,1
2100863,521002100802,522002100103,AntiCriticalRate,700,700,1,2100863,1
2100864,521002100802,522002100102,DecreaseDamageMul,700,700,1,2100864,1
2100902,521002100902,522002100104,MaxHPMul,100,100,1,2100902,1
2100903,521002100902,522002100103,AntiCriticalRate,100,100,1,2100903,1
2100904,521002100902,522002100102,DecreaseDamageMul,100,100,1,2100904,1
2100912,521002100902,522002100104,MaxHPMul,200,200,1,2100912,1
2100913,521002100902,522002100103,AntiCriticalRate,200,200,1,2100913,1
2100914,521002100902,522002100102,DecreaseDamageMul,200,200,1,2100914,1
2100922,521002100902,522002100104,MaxHPMul,300,300,1,2100922,1
2100923,521002100902,522002100103,AntiCriticalRate,300,300,1,2100923,1
2100924,521002100902,522002100102,DecreaseDamageMul,300,300,1,2100924,1
2100932,521002100902,522002100104,MaxHPMul,400,400,1,2100932,1
2100933,521002100902,522002100103,AntiCriticalRate,400,400,1,2100933,1
2100934,521002100902,522002100102,DecreaseDamageMul,400,400,1,2100934,1
2100942,521002100902,522002100104,MaxHPMul,500,500,1,2100942,1
2100943,521002100902,522002100103,AntiCriticalRate,500,500,1,2100943,1
2100944,521002100902,522002100102,DecreaseDamageMul,500,500,1,2100944,1
2100952,521002100902,522002100104,MaxHPMul,600,600,1,2100952,1
2100953,521002100902,522002100103,AntiCriticalRate,600,600,1,2100953,1
2100954,521002100902,522002100102,DecreaseDamageMul,600,600,1,2100954,1
2100962,521002100902,522002100104,MaxHPMul,700,700,1,2100962,1
2100963,521002100902,522002100103,AntiCriticalRate,700,700,1,2100963,1
2100964,521002100902,522002100102,DecreaseDamageMul,700,700,1,2100964,1
2101002,91002101002,92002101002,DecreaseDamageMul,50,50,1,2101002,1
2101003,91002101002,92002101003,DefensePowerPhyMul,100,100,1,2101003,1
2101004,91002101002,92002101004,MaxHPMul,150,150,1,2101004,1
2101012,91002101002,92002101012,DecreaseDamageMul,150,150,1,2101012,1
2101013,91002101002,92002101013,DefensePowerPhyMul,200,200,1,2101013,1
2101014,91002101002,92002101014,MaxHPMul,250,250,1,2101014,1
2101022,91002101002,92002101022,DecreaseDamageMul,250,250,1,2101022,1
2101023,91002101002,92002101023,DefensePowerPhyMul,300,300,1,2101023,1
2101024,91002101002,92002101024,MaxHPMul,350,350,1,2101024,1
2101032,91002101002,92002101032,DecreaseDamageMul,350,350,1,2101032,1
2101033,91002101002,92002101033,DefensePowerPhyMul,400,400,1,2101033,1
2101034,91002101002,92002101034,MaxHPMul,450,450,1,2101034,1
2101042,91002101002,92002101042,DecreaseDamageMul,450,450,1,2101042,1
2101043,91002101002,92002101043,DefensePowerPhyMul,500,500,1,2101043,1
2101044,91002101002,92002101044,MaxHPMul,550,550,1,2101044,1
2101052,91002101002,92002101052,DecreaseDamageMul,550,550,1,2101052,1
2101053,91002101002,92002101053,DefensePowerPhyMul,600,600,1,2101053,1
2101054,91002101002,92002101054,MaxHPMul,650,650,1,2101054,1
2101062,91002101002,522002100102,DecreaseDamageMul,650,650,1,2101062,1
2101063,91002101002,522002100403,DefensePowerPhyMul,700,700,1,2101063,1
2101064,91002101002,522002100104,MaxHPMul,750,750,1,2101064,1
2101102,91002101102,92002101102,DecreaseDamageMul,50,50,1,2101102,1
2101103,91002101102,92002101103,DefensePowerPhyMul,100,100,1,2101103,1
2101104,91002101102,92002101104,MaxHPMul,150,150,1,2101104,1
2101112,91002101102,92002101112,DecreaseDamageMul,150,150,1,2101112,1
2101113,91002101102,92002101113,DefensePowerPhyMul,200,200,1,2101113,1
2101114,91002101102,92002101114,MaxHPMul,250,250,1,2101114,1
2101122,91002101102,92002101122,DecreaseDamageMul,250,250,1,2101122,1
2101123,91002101102,92002101123,DefensePowerPhyMul,300,300,1,2101123,1
2101124,91002101102,92002101124,MaxHPMul,350,350,1,2101124,1
2101132,91002101102,92002101132,DecreaseDamageMul,350,350,1,2101132,1
2101133,91002101102,92002101133,DefensePowerPhyMul,400,400,1,2101133,1
2101134,91002101102,92002101134,MaxHPMul,450,450,1,2101134,1
2101142,91002101102,92002101142,DecreaseDamageMul,450,450,1,2101142,1
2101143,91002101102,92002101143,DefensePowerPhyMul,500,500,1,2101143,1
2101144,91002101102,92002101144,MaxHPMul,550,550,1,2101144,1
2101152,91002101102,92002101152,DecreaseDamageMul,550,550,1,2101152,1
2101153,91002101102,92002101153,DefensePowerPhyMul,600,600,1,2101153,1
2101154,91002101102,92002101154,MaxHPMul,650,650,1,2101154,1
2101162,91002101102,522002100102,DecreaseDamageMul,650,650,1,2101162,1
2101163,91002101102,522002100403,DefensePowerPhyMul,700,700,1,2101163,1
2101164,91002101102,522002100104,MaxHPMul,750,750,1,2101164,1
2101202,91002101202,92002101202,DecreaseDamageMul,50,50,1,2101202,1
2101203,91002101202,92002101203,DefensePowerMagMul,100,100,1,2101203,1
2101204,91002101202,92002101204,MaxHPMul,150,150,1,2101204,1
2101212,91002101202,92002101212,DecreaseDamageMul,150,150,1,2101212,1
2101213,91002101202,92002101213,DefensePowerMagMul,200,200,1,2101213,1
2101214,91002101202,92002101214,MaxHPMul,250,250,1,2101214,1
2101222,91002101202,92002101222,DecreaseDamageMul,250,250,1,2101222,1
2101223,91002101202,92002101223,DefensePowerMagMul,300,300,1,2101223,1
2101224,91002101202,92002101224,MaxHPMul,350,350,1,2101224,1
2101232,91002101202,92002101232,DecreaseDamageMul,350,350,1,2101232,1
2101233,91002101202,92002101233,DefensePowerMagMul,400,400,1,2101233,1
2101234,91002101202,92002101234,MaxHPMul,450,450,1,2101234,1
2101242,91002101202,92002101242,DecreaseDamageMul,450,450,1,2101242,1
2101243,91002101202,92002101243,DefensePowerMagMul,500,500,1,2101243,1
2101244,91002101202,92002101244,MaxHPMul,550,550,1,2101244,1
2101252,91002101202,92002101252,DecreaseDamageMul,550,550,1,2101252,1
2101253,91002101202,92002101253,DefensePowerMagMul,600,600,1,2101253,1
2101254,91002101202,92002101254,MaxHPMul,650,650,1,2101254,1
2101262,91002101202,522002100102,DecreaseDamageMul,650,650,1,2101262,1
2101263,91002101202,522002100603,DefensePowerMagMul,700,700,1,2101263,1
2101264,91002101202,522002100104,MaxHPMul,750,750,1,2101264,1
3100010,521003100010,522003100010,MaxMPMul,150,150,1,3100010,1
3100011,521003100010,522003100011,HitRate,50,50,1,3100011,1
3100012,521003100010,522003100012,CriticalRate,150,150,1,3100012,1
3100013,521003100010,522003100013,IncreaseDamageMul,50,50,1,3100013,1
3100020,521003100010,522003100010,MaxMPMul,250,250,1,3100020,1
3100021,521003100010,522003100011,HitRate,150,150,1,3100021,1
3100022,521003100010,522003100012,CriticalRate,250,250,1,3100022,1
3100023,521003100010,522003100013,IncreaseDamageMul,150,150,1,3100023,1
3100030,521003100010,522003100010,MaxMPMul,350,350,1,3100030,1
3100031,521003100010,522003100011,HitRate,250,250,1,3100031,1
3100032,521003100010,522003100012,CriticalRate,350,350,1,3100032,1
3100033,521003100010,522003100013,IncreaseDamageMul,250,250,1,3100033,1
3100040,521003100010,522003100010,MaxMPMul,450,450,1,3100040,1
3100041,521003100010,522003100011,HitRate,350,350,1,3100041,1
3100042,521003100010,522003100012,CriticalRate,450,450,1,3100042,1
3100043,521003100010,522003100013,IncreaseDamageMul,350,350,1,3100043,1
3100050,521003100010,522003100010,MaxMPMul,550,550,1,3100050,1
3100051,521003100010,522003100011,HitRate,450,450,1,3100051,1
3100052,521003100010,522003100012,CriticalRate,550,550,1,3100052,1
3100053,521003100010,522003100013,IncreaseDamageMul,450,450,1,3100053,1
3100060,521003100010,522003100010,MaxMPMul,650,650,1,3100060,1
3100061,521003100010,522003100011,HitRate,550,550,1,3100061,1
3100062,521003100010,522003100012,CriticalRate,650,650,1,3100062,1
3100063,521003100010,522003100013,IncreaseDamageMul,550,550,1,3100063,1
3100070,521003100010,522003100010,MaxMPMul,750,750,1,3100070,1
3100071,521003100010,522003100011,HitRate,650,650,1,3100071,1
3100072,521003100010,522003100012,CriticalRate,750,750,1,3100072,1
3100073,521003100010,522003100013,IncreaseDamageMul,650,650,1,3100073,1
3100110,521003100110,522003100010,MaxMPMul,150,150,1,3100110,1
3100111,521003100110,522003100011,HitRate,150,150,1,3100111,1
3100112,521003100110,522003100012,CriticalRate,50,50,1,3100112,1
3100113,521003100110,522003100013,IncreaseDamageMul,50,50,1,3100113,1
3100120,521003100110,522003100010,MaxMPMul,250,250,1,3100120,1
3100121,521003100110,522003100011,HitRate,250,250,1,3100121,1
3100122,521003100110,522003100012,CriticalRate,150,150,1,3100122,1
3100123,521003100110,522003100013,IncreaseDamageMul,150,150,1,3100123,1
3100130,521003100110,522003100010,MaxMPMul,350,350,1,3100130,1
3100131,521003100110,522003100011,HitRate,350,350,1,3100131,1
3100132,521003100110,522003100012,CriticalRate,250,250,1,3100132,1
3100133,521003100110,522003100013,IncreaseDamageMul,250,250,1,3100133,1
3100140,521003100110,522003100010,MaxMPMul,450,450,1,3100140,1
3100141,521003100110,522003100011,HitRate,450,450,1,3100141,1
3100142,521003100110,522003100012,CriticalRate,350,350,1,3100142,1
3100143,521003100110,522003100013,IncreaseDamageMul,350,350,1,3100143,1
3100150,521003100110,522003100010,MaxMPMul,550,550,1,3100150,1
3100151,521003100110,522003100011,HitRate,550,550,1,3100151,1
3100152,521003100110,522003100012,CriticalRate,450,450,1,3100152,1
3100153,521003100110,522003100013,IncreaseDamageMul,450,450,1,3100153,1
3100160,521003100110,522003100010,MaxMPMul,650,650,1,3100160,1
3100161,521003100110,522003100011,HitRate,650,650,1,3100161,1
3100162,521003100110,522003100012,CriticalRate,550,550,1,3100162,1
3100163,521003100110,522003100013,IncreaseDamageMul,550,550,1,3100163,1
3100170,521003100110,522003100010,MaxMPMul,750,750,1,3100170,1
3100171,521003100110,522003100011,HitRate,750,750,1,3100171,1
3100172,521003100110,522003100012,CriticalRate,650,650,1,3100172,1
3100173,521003100110,522003100013,IncreaseDamageMul,650,650,1,3100173,1
3100210,521003100210,522003100010,MaxMPMul,50,50,1,3100210,1
3100211,521003100210,522003100011,HitRate,150,150,1,3100211,1
3100212,521003100210,522003100012,CriticalRate,150,150,1,3100212,1
3100213,521003100210,522003100013,IncreaseDamageMul,50,50,1,3100213,1
3100220,521003100210,522003100010,MaxMPMul,150,150,1,3100220,1
3100221,521003100210,522003100011,HitRate,250,250,1,3100221,1
3100222,521003100210,522003100012,CriticalRate,250,250,1,3100222,1
3100223,521003100210,522003100013,IncreaseDamageMul,150,150,1,3100223,1
3100230,521003100210,522003100010,MaxMPMul,250,250,1,3100230,1
3100231,521003100210,522003100011,HitRate,350,350,1,3100231,1
3100232,521003100210,522003100012,CriticalRate,350,350,1,3100232,1
3100233,521003100210,522003100013,IncreaseDamageMul,250,250,1,3100233,1
3100240,521003100210,522003100010,MaxMPMul,350,350,1,3100240,1
3100241,521003100210,522003100011,HitRate,450,450,1,3100241,1
3100242,521003100210,522003100012,CriticalRate,450,450,1,3100242,1
3100243,521003100210,522003100013,IncreaseDamageMul,350,350,1,3100243,1
3100250,521003100210,522003100010,MaxMPMul,450,450,1,3100250,1
3100251,521003100210,522003100011,HitRate,550,550,1,3100251,1
3100252,521003100210,522003100012,CriticalRate,550,550,1,3100252,1
3100253,521003100210,522003100013,IncreaseDamageMul,450,450,1,3100253,1
3100260,521003100210,522003100010,MaxMPMul,550,550,1,3100260,1
3100261,521003100210,522003100011,HitRate,650,650,1,3100261,1
3100262,521003100210,522003100012,CriticalRate,650,650,1,3100262,1
3100263,521003100210,522003100013,IncreaseDamageMul,550,550,1,3100263,1
3100270,521003100210,522003100010,MaxMPMul,650,650,1,3100270,1
3100271,521003100210,522003100011,HitRate,750,750,1,3100271,1
3100272,521003100210,522003100012,CriticalRate,750,750,1,3100272,1
3100273,521003100210,522003100013,IncreaseDamageMul,650,650,1,3100273,1
3100310,521003100310,522003100010,MaxMPMul,100,100,1,3100310,1
3100311,521003100310,522003100011,HitRate,100,100,1,3100311,1
3100312,521003100310,522003100012,CriticalRate,100,100,1,3100312,1
3100313,521003100310,522003100013,IncreaseDamageMul,100,100,1,3100313,1
3100320,521003100310,522003100010,MaxMPMul,200,200,1,3100320,1
3100321,521003100310,522003100011,HitRate,200,200,1,3100321,1
3100322,521003100310,522003100012,CriticalRate,200,200,1,3100322,1
3100323,521003100310,522003100013,IncreaseDamageMul,200,200,1,3100323,1
3100330,521003100310,522003100010,MaxMPMul,300,300,1,3100330,1
3100331,521003100310,522003100011,HitRate,300,300,1,3100331,1
3100332,521003100310,522003100012,CriticalRate,300,300,1,3100332,1
3100333,521003100310,522003100013,IncreaseDamageMul,300,300,1,3100333,1
3100340,521003100310,522003100010,MaxMPMul,400,400,1,3100340,1
3100341,521003100310,522003100011,HitRate,400,400,1,3100341,1
3100342,521003100310,522003100012,CriticalRate,400,400,1,3100342,1
3100343,521003100310,522003100013,IncreaseDamageMul,400,400,1,3100343,1
3100350,521003100310,522003100010,MaxMPMul,500,500,1,3100350,1
3100351,521003100310,522003100011,HitRate,500,500,1,3100351,1
3100352,521003100310,522003100012,CriticalRate,500,500,1,3100352,1
3100353,521003100310,522003100013,IncreaseDamageMul,500,500,1,3100353,1
3100360,521003100310,522003100010,MaxMPMul,600,600,1,3100360,1
3100361,521003100310,522003100011,HitRate,600,600,1,3100361,1
3100362,521003100310,522003100012,CriticalRate,600,600,1,3100362,1
3100363,521003100310,522003100013,IncreaseDamageMul,600,600,1,3100363,1
3100370,521003100310,522003100010,MaxMPMul,700,700,1,3100370,1
3100371,521003100310,522003100011,HitRate,700,700,1,3100371,1
3100372,521003100310,522003100012,CriticalRate,700,700,1,3100372,1
3100373,521003100310,522003100013,IncreaseDamageMul,700,700,1,3100373,1
