Id,TitleKey,NameKey,NameEN,Grade,Type,InteractionType,ScaleFactor,VisibleLevel,Level,BaseMaxHp,BaseAttackPowerPhy,BaseAttackPowerMag,BaseDefensePowerPhy,BaseDefensePowerMag,BaseCriticalRate,BaseCriticalDamageMul,BaseAntiCriticalValue,BaseHit,BaseDodge,BaseHpRecovery,BaseDefenseIgnoreDamage,BaseFinalDamageDecrease,ImmuneToAbnormalState,Exp,AdenaDropRate,AdenaMin,AdenaMax,FestivalTicketDropRate,FestivalTicketMin,FestivalTicketMax,NoReward,ItemDropRate,ItemDropGroupId,FixItemDropRate,FixItemDropGroupId,ItemDropMethod,AddRewardItemDropId,FinishRewardItemDropId,WorldItemDropRate,WorldItemDropGroupId,RewardPost,WalkSpeed,RunSpeed,SightRange,IgnoreLevelGapSightRange,BasicAttackSkillInfoIdList,AiInfoGroupId,CreateSkillInfoId,BodyRadius,IgnoreHitAnim,Aggressive,Movable,Rotatable,Countattackable,MaxChaseDistance,IsMonster,SpawnInvincibleTime,SpawnAnim,SpawnVFX,BP_Name,IconTexture,IconTexture_discovered,QuestOnly,AppearanceScenePlay,IsBoss,MonsterCoreItemInfoId,MonsterCoreDropRate,MonsterCoreDropMethod,MonsterCoreUnbindRate,RaceType,RaceIconPath,JobType,JobIconPath,CutSceneType,UseMatineeActor,MonsterType,MonsterGrade,SpawnNotifyType,CollisionUnitType,CollisionUnitParam,InteractionVoiceID,QuestFinishVoiceID,HitFX,HitSocket,HitSound,MonsterSpecificType,IconTexture2,IconTitleKey,DisableSpawnVFX,MinimapMark
443,111000000443,10000443,CattheCat_Queen,Middle,,,1,0,30,4473,605,605,1674,1674,0,15000,450,750,113,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,115,400,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_CattheCat_Queen,Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,162,163,,,,,,0,1,0
444,111000000442,10010163,ArmorMerchant_01,Middle,,,1,0,30,4473,605,605,1674,1674,0,15000,450,750,113,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,126,450,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_ArmorMerchant_Armored,Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,0,0,,,,,,0,1,0
448,111000000448,10000448,CatTheCat,Middle,,PlayerStorage,1,0,290,553921,21703,21703,340710,340710,0,15000,22258,26804,29744,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,48,560,250,0,,0,,30,0,0,1,1,1,1200,0,0,,,BP_CattheCat_Merchant_01,CatTheCat_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,,,0,,,,,,5,6,,,,,UI_Icon_Strorage_MiniMap,111000001206,1,0
449,111000000449,10000449,ItemMerchant_01_02,Middle,,BeautyShop,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,115,400,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_ItemMerchant_01_02, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,170,171,,,,,UI_Icon_BeautySalon_MiniMap,111000001207,1,0
452,111000000452,10000452,GateKeeper,Middle,Teleporter,Teleporter,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_GateKeeper, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,,1,,,,,,65,66,,,,,UI_Icon_Teleporter_MiniMap,111000001208,1,0
453,111000000452,10000453,GateKeeper,Middle,Teleporter,Teleporter,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_GateKeeper, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,,1,,,,,,65,66,,,,,UI_Icon_Teleporter_MiniMap,111000001208,1,0
454,111000000452,10000454,GateKeeper,Middle,Teleporter,Teleporter,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_GateKeeper, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,,1,,,,,,65,66,,,,,UI_Icon_Teleporter_MiniMap,111000001208,1,0
455,111000000452,10000455,GateKeeper,Middle,Teleporter,Teleporter,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_GateKeeper, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,,1,,,,,,65,66,,,,,UI_Icon_Teleporter_MiniMap,111000001208,1,0
456,111000000456,10000456,Noble_01,Middle,,Guild,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,125,500,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_Noble_01,Noble_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Patrol,Icon_Ability_Patrol,M,1,,,,,,33,34,,,,,UI_Icon_Guild_MiniMap,111000001209,1,0
459,111000000459,10000459,Maid_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Maid_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
462,111000000462,10000462,CattheCat_Merchant_01,Middle,,AccountStorage,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,48,560,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_CattheCat_Merchant_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,166,167,,,,,UI_Icon_Strorage_MiniMap,111000001210,1,0
463,111000000463,10000463,CattheCat_Merchant_02,Middle,,PlayerStorage,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,115,560,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_CattheCat_Merchant_02, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,168,169,,,,,UI_Icon_Strorage_MiniMap,111000001211,1,0
465,111000000465,10000465,CattheCat_Merchant_01,Middle,,AuctionHouse,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,48,560,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_CattheCat_Merchant_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,166,167,,,,,UI_Icon_Trade_MiniMap,111000001212,1,0
486,0,0,Parade_01_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,0,0,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Parade_01_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
487,0,10000487,Crown_01_Fire_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,400,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Crown_01_Fire_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
488,0,10000488,SilverCompanyOfficer_01_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_SilverCompanyOfficer_01_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
489,0,10000550,SilverCompanySoldier_Riding_Horse_01_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_SilverCompanySoldier_Riding_Horse_01_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
490,0,10000490,Resident_05_PlayingLute_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Resident_05_PlayingLute_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
491,0,10000491,Crown_01_NoCollision,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,400,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Crown_01_NoCollision, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
492,0,0,Parade_FireCracker_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Parade_FireCracker_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
493,111000000493,10000493,Resident_05_PlayingLute,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Resident_05_PlayingLute, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
494,111000000493,10000494,Resident_05_PlayingLute,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Resident_05_PlayingLute, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
495,111000000493,10000495,Resident_05_PlayingLute,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Resident_05_PlayingLute, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
496,111000000493,10000496,Resident_05_PlayingLute,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Resident_05_PlayingLute, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
497,111000000493,10000497,Resident_05_PlayingLute,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Resident_05_PlayingLute, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
498,111000000498,10000498,,Middle,,,0.2,0,168,141163,9102,9102,84759,84759,0,15000,11545,16084,13824,0,0,,500,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,5000,1,,498,,10,0,1,0,1,1,10000,0,0,,,BP_BabyBear, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Monster,Icon_Ability_Monster,,,,1,,,,,,0,0,,,,,,0,1,0
518,111000000489,10000518,SilverCompanyOfficer_01_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_SilverCompanyOfficer_01_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
519,0,0,SilverCompanyOfficer_01_Fire_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,0,1,0,1200,0,0,,,BP_SilverCompanyOfficer_01_Fire_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
520,0,10000550,SilverCompanySoldier_Riding_Horse_01_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_SilverCompanySoldier_Riding_Horse_01_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
521,0,0,SilverCompanyGuard_01_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,0,1,0,1200,0,0,,,BP_SilverCompanyGuard_01_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
522,0,0,SilverCompanyOfficer_01_NoCol,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,0,1,0,1200,0,0,,,BP_SilverCompanyOfficer_01_NoCol, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,,,,1,,,,,,0,0,,,,,,0,1,0
550,0,10000550,SilverCompanyGuard_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,1.55024e+11,0,,10,0,0,1,1,0,1200,0,0,,,BP_SilverCompanyGuard_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,142,143,,,,,,0,1,0
551,0,10000550,SilverCompanyGuard_01_Training,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_SilverCompanyGuard_01_Training, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,0,0,,,,,,0,1,0
552,0,10000552,SilverCompanyOfficer_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_SilverCompanyOfficer_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,164,165,,,,,,0,1,0
553,0,10000553,Magician,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_Magician,Magician,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,,,,,,27,28,,,,,,0,1,0
554,0,10000553,ItemMerchant,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_ItemMerchant,ItemMerchant_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,,,,,,17,18,,,,,,0,1,0
555,0,10000553,Noble_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,125,500,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_Noble_01,Noble_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Patrol,Icon_Ability_Patrol,M,1,,,,,,33,34,,,,,,0,1,0
556,0,10000556,CatTheCat,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,450,250,0,152101,0,,30,0,0,1,1,0,1200,0,0,,,BP_CatTheCat,CatTheCat_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,S,1,,,,,,5,6,,,,,,0,1,0
557,0,10000556,CattheCat_Merchant_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,48,560,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_CattheCat_Merchant_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,166,167,,,,,,0,1,0
558,0,10000556,CattheCat_Merchant_02,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,115,560,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_CattheCat_Merchant_02, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,168,169,,,,,,0,1,0
559,0,10000559,TemplePriest,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_TemplePriest,TemplePriest_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,,,,,,67,68,,,,,,0,1,0
560,0,10000559,CityGuard,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,133,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_CityGuard,CityGuard_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,,,,,,11,12,,,,,,0,1,0
561,0,10000559,Maid_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Maid_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,0,0,,,,,,0,1,0
562,0,10000562,TemplePriest,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_TemplePriest,TemplePriest_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Shaman,Icon_Ability_Shaman,M,1,,,,,,67,68,,,,,,0,1,0
563,0,10000562,CityGuard,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,133,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_CityGuard,CityGuard_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,,,,,,11,12,,,,,,0,1,0
564,0,10000562,Maid_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Maid_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,0,0,,,,,,0,1,0
565,0,10000565,Noble_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,125,500,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_Noble_01,Noble_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Patrol,Icon_Ability_Patrol,M,1,,,,,,33,34,,,,,,0,1,0
566,0,10000565,CityGuard,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,133,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_CityGuard,CityGuard_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,,,,,,11,12,,,,,,0,1,0
567,0,10000565,Maid_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Maid_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,0,0,,,,,,0,1,0
568,0,10000568,Officer_Oren_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,133,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_Officer_Oren_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,M,1,,,,,,41,42,,,,,,0,1,0
569,0,10000568,CityGuard_Oren_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,133,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_CityGuard_Oren_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,M,1,,,,,,13,14,,,,,,0,1,0
570,0,10000568,Maid_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Maid_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,0,0,,,,,,0,1,0
571,0,10000571,ItemMerchant,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_ItemMerchant,BP_ItemMerchant,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,,,,,,17,18,,,,,,0,1,0
572,0,10000571,CityGuard,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,133,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_CityGuard,CityGuard_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,,,,,,11,12,,,,,,0,1,0
573,0,10000571,Maid_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,150,600,250,0,,0,,10,0,0,1,1,0,1200,0,0,,,BP_Maid_01, Icon_MonsterCore_Sample,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,,Icon_Ability_None,,,,1,,,,,,0,0,,,,,,0,1,0
574,0,10000574,Noble_01,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,125,500,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_Noble_01,Noble_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Patrol,Icon_Ability_Patrol,M,1,,,,,,33,34,,,,,,0,1,0
575,0,10000574,CityGuard,Middle,,,1,0,30,8947,571,571,8486,8486,0,15000,765,1853,1666,0,0,,500,0,0,0,0,0,0,0,1,,,,,,,,,,0,133,550,250,0,,0,,30,0,0,1,1,0,1200,0,0,,,BP_CityGuard,CityGuard_01,Icon_MonsterCore_Sample_Undiscover,0,0,0,,,,,Human,Icon_Ability_Human,Fighter,Icon_Ability_Fighter,M,1,,,,,,11,12,,,,,,0,1,0
